athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
170,N/A,Female,26,Brazil,-81kg,Tokyo 2021,2016,?,83.7,?,99.0,Cairo Strong,Unknown,0,Silver,Personal Best,N/A,unknown,Rogue
171,N/A,Female,28,Mexico,+109kg,World Championship,N/A,?,184.4,N/A,N/A,London Barbell,Anna Müller,4,Gold,Personal Best,Powerlifting,unknown,Nike
,Elena Petrova,F,28,Japan,N/A,N/A,2021,0,142kg,300kg,?,Madrid Strength,Anna Müller,0,None,World Record,N/A,unknown,Eleiko
,?,Female,41,China,+109kg,World Championship,2019,100.8,-1,189.4,?,unknown,Carlos Ruiz,N/A,Silver,?,Functional,Y,Adidas
ath_173,Anna Kowalska,M,?,RUS,N/A,National Open,2013,?,143kg,246.2,N/A,Madrid Strength,Pedro López,?,None,World Record,?,Yes,Puma
ath_174,Maria Rossi,M,49,USA,-67kg,European Cup,N/A,N/A,?,?,104.2,Tokyo Lift Club,Pedro López,N/A,Silver,?,Olympic,unknown,Rogue
,Laura Gómez,M,?,Spain,-61kg,Olympics 2020,2016,N/A,N/A,185.4,?,CN Barcelona,?,0,None,Personal Best,Olympic,unknown,Reebok
,Sofia López,F,?,RUS,-81kg,N/A,2025,115kg,?,N/A,N/A,Team USA,Pedro López,6,N/A,N/A,?,unknown,Nike
178,Li Wei,unknown,?,USA,-67kg,N/A,2014,0,N/A,156.7,84kg,London Barbell,Michael Johnson,0,N/A,World Record,Powerlifting,?,Reebok
179,Miguel Santos,?,20,China,-67kg,Junior Championship,2025,?,N/A,?,138.1,London Barbell,Unknown,N/A,Gold,National Record,?,unknown,Under Armour
180,Miguel Santos,Female,23,France,-61kg,N/A,2021,?,N/A,N/A,N/A,Berlin Power,Unknown,N/A,Silver,?,Functional,N,unknown
ath_180,Anna Kowalska,M,N/A,BRA,-109kg,Tokyo 2021,2010,?,?,N/A,?,Cairo Strong,Michael Johnson,0,?,?,CrossFit,Y,Reebok
182,Anna Kowalska,Male,?,Italy,-109kg,N/A,2020,?,139kg,248.4,N/A,Team USA,N/A,N/A,?,World Record,CrossFit,Y,Under Armour
,James Lee,unknown,N/A,Spain,-96kg,Junior Championship,2010,0,114.2,?,?,Roma Lifting,Unknown,15,None,Personal Best,CrossFit,Yes,Puma
184,James Lee,unknown,23,Spain,-109kg,World Championship,9999,?,?,300kg,60kg,Cairo Strong,Unknown,N/A,Gold,None,?,unknown,unknown
185,Sofia López,F,N/A,RUS,+109kg,National Open,2014,165kg,136.2,300kg,139.5,Team USA,Anna Müller,8,Gold,N/A,CrossFit,unknown,Eleiko
ath_185,N/A,F,N/A,Mexico,-81kg,Continental Cup,2014,?,116kg,300kg,?,Berlin Power,?,0,Bronze,Personal Best,?,?,Eleiko
187,James Lee,Male,29,Italy,73KG,Junior Championship,2013,N/A,?,N/A,?,Madrid Strength,Anna Müller,?,Gold,World Record,Olympic,No,Adidas
,Miguel Santos,M,28,Spain,-67kg,Junior Championship,2010,?,N/A,N/A,81.5,Roma Lifting,N/A,?,Gold,National Record,CrossFit,N,Under Armour
,James Lee,F,N/A,BRA,+109kg,European Cup,2014,0,207kg,N/A,N/A,CN Barcelona,Unknown,?,N/A,N/A,N/A,Y,unknown
ath_189,Elena Petrova,unknown,?,BRA,-61kg,Continental Cup,2020,0,-1,N/A,?,London Barbell,?,?,None,None,?,No,Puma
,Carlos Ruiz,?,64,Unknown,73KG,Continental Cup,2013,84kg,N/A,N/A,58.8,CN Barcelona,Anna Müller,2,None,World Record,Olympic,?,Eleiko
ath_191,James Lee,F,45,Spain,+109kg,Olympics 2020,2014,59.0,N/A,300kg,?,CN Barcelona,Carlos Ruiz,0,Bronze,None,N/A,unknown,N/A
ath_192,Laura Gómez,unknown,N/A,usa,73KG,Junior Championship,2016,0,-1,?,N/A,CN Barcelona,Pedro López,0,?,None,N/A,Yes,Reebok
194,Sarah Johnson,Male,?,usa,-109kg,Continental Cup,2010,?,?,300kg,N/A,Berlin Power,Carlos Ruiz,N/A,None,N/A,?,unknown,Nike
ath_194,N/A,M,45,RUS,73KG,Tokyo 2021,2011,N/A,195.7,300kg,N/A,Cairo Strong,Michael Johnson,?,None,N/A,Olympic,Yes,Nike
196,Anna Kowalska,unknown,36,RUS,-67kg,?,9999,?,90kg,130.6,N/A,Roma Lifting,Anna Müller,0,Gold,N/A,CrossFit,No,Under Armour
197,Elena Petrova,?,28,Italy,+109kg,Junior Championship,2025,?,201.0,287.1,149.6,Team USA,Michael Johnson,N/A,None,?,?,Y,Nike
198,Anna Kowalska,unknown,N/A,Russia,-109kg,World Championship,?,0,163.9,242.6,?,London Barbell,Li Zhang,N/A,Gold,N/A,Powerlifting,?,Adidas
ath_198,David Müller,Male,?,France,-55kg,Olympics 2020,2012,0,N/A,300kg,?,London Barbell,Michael Johnson,20,Silver,National Record,Powerlifting,?,Eleiko
200,Laura Gómez,?,40,Russia,-61kg,National Open,2016,91.1,?,300kg,?,unknown,Anna Müller,13,Gold,?,N/A,No,Rogue
ath_200,John Smith,F,34,China,-73kg,Junior Championship,2025,134.0,N/A,?,N/A,Cairo Strong,N/A,?,Bronze,National Record,Olympic,?,Adidas
ath_201,Emma Brown,F,N/A,usa,-96kg,Continental Cup,2024,N/A,196.4,317.1,N/A,CN Barcelona,Anna Müller,9,?,None,Functional,Y,Puma
203,David Müller,?,?,Germany,+109kg,Continental Cup,?,N/A,N/A,210.6,?,unknown,Li Zhang,?,Silver,National Record,Olympic,No,Eleiko
,Li Wei,Male,37,France,73KG,National Open,2022,98kg,123.0,?,N/A,London Barbell,N/A,0,N/A,None,?,Yes,Adidas
,N/A,F,N/A,Mexico,73KG,Panamerican Games,2024,N/A,?,N/A,50kg,Beijing Barbell,Michael Johnson,0,Gold,N/A,CrossFit,unknown,Reebok
,Unknown,F,?,RUS,N/A,Panamerican Games,2023,149kg,N/A,318.5,99kg,CN Barcelona,Unknown,N/A,None,World Record,Powerlifting,N,Rogue
207,Li Wei,M,N/A,spain,-55kg,Tokyo 2021,9999,?,-1,?,N/A,Beijing Barbell,Anna Müller,N/A,Bronze,World Record,N/A,N,Rogue
,Carlos Ruiz,Female,?,Russia,-55kg,?,2020,?,-1,300kg,?,Tokyo Lift Club,Carlos Ruiz,0,Bronze,None,N/A,unknown,Reebok
ath_208,Sarah Johnson,M,?,China,N/A,Continental Cup,2016,?,130kg,300kg,N/A,Berlin Power,Li Zhang,17,Gold,World Record,N/A,N,Reebok
,Emma Brown,F,15,China,-81kg,Olympics 2020,2019,0,-1,300kg,?,Berlin Power,Anna Müller,N/A,None,None,Functional,unknown,Eleiko
,Li Wei,?,?,CHN,N/A,Continental Cup,?,0,-1,N/A,N/A,Roma Lifting,?,13,?,Personal Best,Powerlifting,Yes,Reebok
212,David Müller,?,N/A,Mexico,73KG,?,2022,N/A,?,?,111kg,Team USA,Anna Müller,0,None,None,?,Y,Eleiko
,Maria Rossi,F,31,CHN,73KG,Continental Cup,2020,129kg,75.5,350.8,97kg,CN Barcelona,Unknown,0,?,N/A,CrossFit,?,Nike
214,Hiro Tanaka,M,29,Egypt,-67kg,National Open,2024,157.0,-1,300kg,N/A,CN Barcelona,Unknown,?,?,Personal Best,Functional,N,Rogue
ath_214,David Müller,M,?,RUS,-73kg,Panamerican Games,9999,145kg,N/A,210.5,?,Berlin Power,Anna Müller,14,N/A,?,Olympic,Yes,Under Armour
ath_215,N/A,F,?,Japan,-81kg,?,?,79.5,?,?,?,London Barbell,?,?,Bronze,Personal Best,Functional,unknown,Rogue
,Carlos Ruiz,?,?,Japan,+109kg,N/A,2015,?,?,300kg,N/A,Roma Lifting,Anna Müller,?,None,World Record,Powerlifting,N,Reebok
ath_217,John Smith,unknown,N/A,France,-55kg,Continental Cup,2018,?,N/A,?,N/A,Tokyo Lift Club,Li Zhang,N/A,Silver,National Record,Functional,unknown,Eleiko
ath_218,?,M,38,spain,-67kg,Olympics 2020,2013,?,N/A,?,98.0,Tokyo Lift Club,N/A,?,Gold,None,CrossFit,unknown,Nike
,David Müller,Female,31,Unknown,+109kg,European Cup,9999,72.4,83kg,136.3,N/A,Team USA,N/A,N/A,Gold,N/A,?,No,Puma
,David Müller,Male,56,CHN,-61kg,World Championship,2023,0,160.4,N/A,126.1,Tokyo Lift Club,Pedro López,0,N/A,World Record,CrossFit,unknown,unknown
222,James Lee,Male,21,Germany,N/A,Junior Championship,2011,0,-1,N/A,N/A,Roma Lifting,Li Zhang,9,?,Personal Best,Powerlifting,unknown,Puma
,David Müller,unknown,35,spain,73KG,European Cup,?,0,184kg,?,?,CN Barcelona,Pedro López,0,N/A,Personal Best,Olympic,No,Nike
224,Emma Brown,F,62,France,-109kg,Panamerican Games,2018,N/A,N/A,?,77.2,Madrid Strength,Carlos Ruiz,N/A,N/A,World Record,N/A,?,Adidas
225,John Smith,unknown,29,France,-81kg,?,?,76kg,174.5,?,88.7,London Barbell,?,17,Bronze,?,N/A,Yes,Eleiko
,Sarah Johnson,Female,44,BRA,-67kg,Continental Cup,2021,114kg,200kg,N/A,67kg,London Barbell,Pedro López,N/A,None,World Record,Powerlifting,Y,Rogue
ath_226,Laura Gómez,Male,60,Germany,-61kg,Tokyo 2021,2022,163kg,?,?,113kg,Madrid Strength,Unknown,0,Silver,?,Olympic,?,Adidas
,Unknown,unknown,?,CHN,-73kg,N/A,2010,?,147.0,?,94kg,Tokyo Lift Club,Li Zhang,0,Bronze,National Record,CrossFit,Y,Rogue
ath_228,Li Wei,unknown,N/A,France,N/A,European Cup,2019,78kg,-1,300kg,?,Berlin Power,Anna Müller,N/A,None,N/A,N/A,?,unknown
,Carlos Ruiz,?,20,BRA,N/A,Olympics 2020,2023,?,?,?,N/A,London Barbell,Pedro López,0,Bronze,?,Functional,?,Eleiko
ath_230,James Lee,M,31,China,-96kg,Tokyo 2021,2014,?,-1,300kg,149.7,Tokyo Lift Club,?,N/A,?,?,?,N,N/A
,Laura Gómez,F,?,Russia,-61kg,World Championship,?,178kg,-1,300kg,111kg,Madrid Strength,N/A,?,Bronze,Personal Best,Functional,Y,Under Armour
233,Carlos Ruiz,Male,37,France,73KG,Panamerican Games,2020,151.7,N/A,367.0,81kg,Berlin Power,Li Zhang,0,None,N/A,Powerlifting,N,Nike
ath_233,Maria Rossi,F,N/A,Germany,N/A,Panamerican Games,N/A,108kg,217.1,?,113kg,Beijing Barbell,Pedro López,0,None,?,Functional,No,Rogue
235,Hiro Tanaka,M,53,China,73KG,?,2020,?,-1,N/A,?,CN Barcelona,?,?,Bronze,N/A,?,?,Adidas
,Maria Rossi,Female,18,France,-61kg,Olympics 2020,2016,109kg,N/A,?,?,Beijing Barbell,Pedro López,N/A,None,None,CrossFit,N,Eleiko
,David Müller,F,24,France,-81kg,N/A,2014,61kg,-1,?,52kg,CN Barcelona,N/A,0,N/A,World Record,Powerlifting,Y,Puma
238,Sarah Johnson,Male,?,usa,-73kg,European Cup,2012,0,103.2,300kg,53.9,Madrid Strength,Unknown,?,N/A,None,Powerlifting,Yes,Nike
,Anna Kowalska,?,27,USA,-55kg,Continental Cup,2011,N/A,N/A,?,75kg,Team USA,?,N/A,?,N/A,N/A,N,unknown
ath_239,Li Wei,Male,22,Egypt,-61kg,National Open,2020,?,-1,N/A,?,Cairo Strong,Li Zhang,0,None,N/A,Olympic,Yes,Rogue
,James Lee,Female,?,Germany,-73kg,Panamerican Games,2020,0,-1,N/A,?,Tokyo Lift Club,Carlos Ruiz,0,N/A,Personal Best,Powerlifting,Y,Rogue
ath_241,Emma Brown,Female,61,usa,-109kg,N/A,9999,0,-1,?,103kg,Tokyo Lift Club,N/A,8,Gold,None,Powerlifting,unknown,Nike
ath_242,Laura Gómez,Female,?,Unknown,-61kg,European Cup,2020,106kg,-1,232.3,?,Madrid Strength,N/A,11,N/A,?,CrossFit,Y,Reebok
ath_243,Li Wei,?,N/A,spain,+109kg,N/A,2023,0,147kg,300kg,73.2,unknown,N/A,N/A,None,National Record,CrossFit,Y,unknown
245,Sofia López,Male,N/A,China,-73kg,?,2021,174.5,159kg,?,117kg,CN Barcelona,?,0,Bronze,National Record,Powerlifting,Y,N/A
ath_245,Youssef Ahmed,F,?,Brazil,-61kg,Tokyo 2021,2024,?,?,232.1,93kg,Cairo Strong,N/A,0,N/A,N/A,Functional,Y,N/A
,Anna Kowalska,Female,47,Russia,-81kg,National Open,2019,86kg,?,204.2,84kg,Roma Lifting,Li Zhang,?,N/A,None,N/A,N,Rogue
ath_247,Miguel Santos,?,22,Spain,N/A,Olympics 2020,2016,N/A,?,300kg,106kg,Team USA,?,N/A,Gold,None,N/A,Yes,Reebok
ath_248,James Lee,unknown,22,USA,-73kg,Panamerican Games,2013,?,165.8,N/A,N/A,London Barbell,Unknown,0,N/A,?,CrossFit,N,Reebok
ath_249,Sofia López,unknown,23,Italy,-55kg,?,2010,175kg,134kg,300kg,126.7,Roma Lifting,Michael Johnson,0,Silver,World Record,N/A,?,unknown
251,Elena Petrova,M,17,usa,N/A,National Open,2017,?,176kg,296.0,65.4,Madrid Strength,Michael Johnson,N/A,Silver,N/A,Olympic,Yes,unknown
,John Smith,Male,N/A,Brazil,-81kg,Olympics 2020,2025,0,N/A,300kg,95kg,Cairo Strong,Anna Müller,?,?,Personal Best,Powerlifting,Yes,N/A
253,Emma Brown,M,52,China,-109kg,European Cup,9999,?,N/A,300kg,120kg,Madrid Strength,Michael Johnson,0,Gold,World Record,Powerlifting,?,Eleiko
,Anna Kowalska,unknown,26,Russia,-55kg,Olympics 2020,2011,153kg,-1,214.7,92kg,CN Barcelona,?,0,N/A,N/A,Olympic,?,Rogue
255,Sofia López,?,N/A,Unknown,-61kg,Junior Championship,2025,N/A,?,300kg,?,Tokyo Lift Club,Michael Johnson,N/A,?,Personal Best,Olympic,No,N/A
,Unknown,M,?,Italy,-55kg,European Cup,2020,?,N/A,?,64kg,Team USA,Michael Johnson,0,N/A,None,?,N,Rogue
,Miguel Santos,?,N/A,France,-67kg,Continental Cup,2020,79kg,123kg,N/A,?,CN Barcelona,Michael Johnson,8,?,?,?,Y,Rogue
ath_257,David Müller,Female,N/A,Brazil,73KG,N/A,2014,120.3,-1,?,77.4,Team USA,Unknown,?,Bronze,World Record,Functional,No,Adidas
259,Miguel Santos,F,37,Mexico,+109kg,?,2023,0,N/A,?,N/A,Team USA,Pedro López,N/A,Bronze,National Record,Powerlifting,No,Puma
ath_259,Sarah Johnson,?,42,Spain,-81kg,N/A,2017,?,N/A,247.8,107.7,CN Barcelona,Unknown,0,None,National Record,N/A,?,Reebok
261,John Smith,Female,29,USA,-55kg,National Open,2012,N/A,?,?,?,Madrid Strength,Anna Müller,?,Gold,National Record,Powerlifting,Y,N/A
262,Youssef Ahmed,Female,N/A,RUS,-55kg,European Cup,2019,51kg,-1,300kg,N/A,Cairo Strong,Michael Johnson,0,None,N/A,Functional,Yes,Puma
263,Miguel Santos,M,?,USA,-61kg,N/A,2014,113.8,-1,300kg,105kg,Tokyo Lift Club,Li Zhang,0,Silver,National Record,N/A,?,unknown
,Miguel Santos,?,N/A,usa,-81kg,Junior Championship,2023,155.0,161.4,N/A,N/A,London Barbell,?,?,Bronze,National Record,CrossFit,N,Adidas
ath_264,David Müller,unknown,?,usa,-61kg,Continental Cup,2017,0,N/A,N/A,?,CN Barcelona,Michael Johnson,0,None,N/A,Olympic,N,unknown
266,Sofia López,M,?,usa,73KG,N/A,2022,0,-1,140.7,103kg,CN Barcelona,Pedro López,0,Silver,?,Functional,unknown,N/A
ath_266,?,?,24,Unknown,+109kg,?,2020,90.0,?,300kg,?,Berlin Power,Unknown,N/A,N/A,None,Functional,unknown,Adidas
,David Müller,F,26,RUS,+109kg,World Championship,2018,62.2,140kg,188.2,58kg,Roma Lifting,Unknown,0,?,World Record,Powerlifting,Y,unknown
ath_268,Unknown,Female,?,spain,-109kg,Tokyo 2021,N/A,N/A,-1,N/A,?,London Barbell,Michael Johnson,0,Bronze,National Record,Functional,Y,unknown
ath_269,Sofia López,M,?,Italy,73KG,Junior Championship,2019,0,-1,193.2,103kg,CN Barcelona,?,0,N/A,National Record,Functional,unknown,Puma
,Emma Brown,unknown,21,Egypt,+109kg,National Open,2024,70.9,N/A,N/A,111.0,CN Barcelona,Michael Johnson,?,Silver,National Record,N/A,No,Reebok
ath_271,Maria Rossi,?,13,France,-73kg,?,?,129kg,167.9,237.7,118kg,unknown,Anna Müller,17,N/A,N/A,CrossFit,Y,Adidas
,Carlos Ruiz,F,57,Brazil,-61kg,World Championship,N/A,N/A,218kg,300kg,N/A,unknown,Carlos Ruiz,?,Gold,Personal Best,?,N,Adidas
274,Anna Kowalska,F,56,China,-55kg,National Open,2019,56.9,107.0,300kg,?,Beijing Barbell,Li Zhang,N/A,Silver,None,?,Y,Nike
275,James Lee,?,25,Spain,N/A,Olympics 2020,2020,?,214.9,N/A,108.0,Madrid Strength,Li Zhang,N/A,Bronze,None,Powerlifting,N,Rogue
ath_275,Sofia López,M,?,Egypt,-73kg,Tokyo 2021,2013,0,?,307.4,100kg,unknown,Unknown,0,Gold,Personal Best,Functional,Y,Rogue
277,Sarah Johnson,?,45,Russia,73KG,Panamerican Games,2022,0,?,300kg,?,Berlin Power,?,N/A,Bronze,?,?,No,N/A
278,Maria Rossi,M,?,Egypt,N/A,Continental Cup,2012,127.2,-1,300kg,60kg,Team USA,N/A,7,None,World Record,Powerlifting,?,Under Armour
ath_278,N/A,Female,?,BRA,-67kg,National Open,2025,N/A,-1,300kg,148.2,Roma Lifting,Michael Johnson,0,Gold,None,Functional,N,Nike
ath_279,Emma Brown,M,?,France,+109kg,National Open,2022,0,-1,300kg,?,Tokyo Lift Club,Pedro López,N/A,N/A,National Record,N/A,N,Adidas
ath_280,Maria Rossi,Male,38,RUS,-61kg,Olympics 2020,2022,N/A,73kg,?,74kg,Tokyo Lift Club,Unknown,0,N/A,N/A,CrossFit,?,Adidas
282,Sofia López,Female,N/A,Mexico,N/A,Olympics 2020,2022,?,197kg,300kg,N/A,unknown,?,?,Bronze,None,N/A,unknown,Eleiko
ath_282,Miguel Santos,M,N/A,France,-61kg,European Cup,2024,169.0,?,291.1,N/A,CN Barcelona,?,12,?,Personal Best,?,No,Eleiko
284,Anna Kowalska,?,N/A,BRA,-109kg,Continental Cup,2024,133.4,-1,300kg,?,Team USA,Anna Müller,0,None,World Record,Powerlifting,unknown,Under Armour
285,Miguel Santos,unknown,N/A,spain,-55kg,Tokyo 2021,2025,115.1,-1,300kg,N/A,Team USA,Anna Müller,0,Gold,N/A,Powerlifting,unknown,Adidas
ath_285,Anna Kowalska,Male,N/A,Brazil,-81kg,?,2016,N/A,-1,N/A,?,CN Barcelona,Li Zhang,0,Silver,Personal Best,Powerlifting,?,Eleiko
ath_286,James Lee,Female,37,Russia,-55kg,National Open,2018,122kg,-1,296.2,69.2,CN Barcelona,N/A,0,Bronze,None,Functional,N,unknown
,Anna Kowalska,Male,48,Egypt,-81kg,Junior Championship,2015,87kg,N/A,N/A,?,Madrid Strength,Michael Johnson,0,None,None,Functional,?,Eleiko
,James Lee,Male,?,spain,-96kg,European Cup,2015,116.3,-1,?,N/A,Roma Lifting,Anna Müller,?,Bronze,National Record,Powerlifting,N,Rogue
ath_289,James Lee,F,24,RUS,73KG,Continental Cup,2011,0,N/A,?,134.8,London Barbell,Unknown,11,None,?,Powerlifting,?,Puma
ath_290,Li Wei,M,67,Egypt,-73kg,?,2015,N/A,140kg,338.5,52.5,Cairo Strong,Carlos Ruiz,N/A,None,?,N/A,?,unknown
,Miguel Santos,?,N/A,Japan,-73kg,Olympics 2020,2021,0,-1,N/A,?,Tokyo Lift Club,Anna Müller,0,Bronze,World Record,N/A,Y,Under Armour
293,?,unknown,N/A,USA,73KG,World Championship,2024,?,N/A,?,46.0,unknown,Michael Johnson,0,Bronze,N/A,CrossFit,N,Adidas
ath_293,John Smith,Male,N/A,Japan,-61kg,Panamerican Games,2024,N/A,118.6,338.6,N/A,Madrid Strength,Carlos Ruiz,N/A,Silver,Personal Best,CrossFit,N,Reebok
ath_294,N/A,?,N/A,Japan,-61kg,Olympics 2020,2017,141.5,?,?,N/A,London Barbell,?,0,Gold,Personal Best,CrossFit,Y,Puma
,Laura Gómez,M,N/A,spain,N/A,Tokyo 2021,9999,0,?,298.3,122.1,Madrid Strength,Michael Johnson,11,Gold,Personal Best,N/A,?,Adidas
ath_296,Laura Gómez,Male,47,Germany,N/A,European Cup,2014,N/A,195.3,?,72kg,Team USA,?,?,Silver,World Record,N/A,Yes,unknown
ath_297,David Müller,unknown,44,BRA,73KG,National Open,?,?,169kg,171.8,?,Roma Lifting,N/A,N/A,N/A,?,?,unknown,Adidas
ath_298,Unknown,F,N/A,Mexico,-61kg,Tokyo 2021,2013,170.0,?,300kg,58.9,Berlin Power,Carlos Ruiz,N/A,?,N/A,N/A,Y,N/A
,Laura Gómez,?,29,CHN,-67kg,?,2016,N/A,189.3,N/A,85.5,Beijing Barbell,?,?,Gold,World Record,Olympic,N,Puma
301,Anna Kowalska,?,45,RUS,-109kg,National Open,2021,103.7,-1,N/A,56kg,Team USA,Pedro López,?,Silver,N/A,?,unknown,unknown
,?,Male,?,Japan,-109kg,Tokyo 2021,2015,?,-1,N/A,N/A,Cairo Strong,?,N/A,None,N/A,N/A,unknown,Adidas
ath_302,Hiro Tanaka,F,N/A,RUS,N/A,World Championship,9999,0,217kg,188.8,117.3,CN Barcelona,Pedro López,?,?,None,Functional,Yes,Reebok
ath_303,Youssef Ahmed,Female,N/A,usa,-109kg,National Open,N/A,0,-1,N/A,54kg,Beijing Barbell,Anna Müller,N/A,Gold,World Record,CrossFit,N,Reebok
ath_304,John Smith,unknown,29,BRA,+109kg,Continental Cup,2016,N/A,N/A,?,97kg,Berlin Power,Carlos Ruiz,0,Bronze,Personal Best,N/A,Yes,Nike
306,David Müller,F,16,USA,-73kg,Junior Championship,2017,0,115kg,?,70kg,Team USA,Li Zhang,0,None,?,Functional,Yes,Puma
ath_306,Li Wei,M,N/A,Egypt,-55kg,Olympics 2020,2014,130kg,150.3,N/A,119kg,Team USA,Anna Müller,1,?,Personal Best,Olympic,N,Under Armour
ath_307,Miguel Santos,M,?,usa,73KG,N/A,9999,N/A,N/A,300kg,?,unknown,Carlos Ruiz,?,Silver,None,Functional,?,Eleiko
309,Laura Gómez,M,?,CHN,-55kg,?,2012,?,?,300kg,N/A,Madrid Strength,Li Zhang,N/A,None,?,Powerlifting,Yes,Rogue
310,James Lee,unknown,50,Germany,+109kg,Continental Cup,9999,N/A,129.9,243.4,N/A,unknown,?,N/A,Silver,Personal Best,N/A,Y,Eleiko
ath_310,James Lee,Female,?,CHN,-109kg,Panamerican Games,2019,123.0,212kg,300kg,137.2,Madrid Strength,Li Zhang,20,?,National Record,Olympic,?,Rogue
,Sarah Johnson,Male,19,Unknown,N/A,Panamerican Games,2017,95.9,?,N/A,56.7,Madrid Strength,?,?,N/A,?,Functional,N,Puma
313,Anna Kowalska,F,N/A,Germany,N/A,Junior Championship,2014,?,201.0,?,148.8,Berlin Power,Unknown,0,Bronze,Personal Best,?,No,N/A
314,Carlos Ruiz,M,42,Brazil,-67kg,Olympics 2020,2018,N/A,203.7,?,N/A,London Barbell,Michael Johnson,0,Gold,World Record,Olympic,Yes,Puma
315,Sarah Johnson,Male,10,Egypt,-96kg,N/A,?,123.5,?,?,N/A,CN Barcelona,Pedro López,N/A,Gold,Personal Best,Olympic,Y,Adidas
316,John Smith,?,N/A,USA,-67kg,World Championship,2013,?,?,N/A,?,Beijing Barbell,Michael Johnson,10,?,N/A,Powerlifting,Y,Rogue
,Unknown,F,?,Brazil,-73kg,Olympics 2020,2019,157kg,186kg,?,N/A,Roma Lifting,Anna Müller,?,Gold,World Record,?,?,unknown
318,James Lee,Female,17,USA,73KG,?,2010,?,171kg,N/A,?,Beijing Barbell,?,N/A,N/A,World Record,Functional,?,unknown
319,Sarah Johnson,F,21,spain,-96kg,Tokyo 2021,2014,?,135.7,?,N/A,London Barbell,Carlos Ruiz,?,Gold,Personal Best,N/A,Yes,Eleiko
,Laura Gómez,F,N/A,usa,-55kg,Junior Championship,2013,83kg,-1,300kg,148.5,Berlin Power,Unknown,17,N/A,?,Functional,Yes,Adidas
321,Maria Rossi,Female,22,USA,-73kg,?,2021,78kg,95.0,244.8,107kg,Team USA,Anna Müller,2,Silver,N/A,Olympic,No,Under Armour
322,Miguel Santos,Female,N/A,Mexico,-73kg,Junior Championship,2011,162kg,-1,300kg,N/A,Madrid Strength,?,?,?,Personal Best,?,?,Puma
,?,?,N/A,Germany,-55kg,Tokyo 2021,2012,N/A,214kg,N/A,N/A,Roma Lifting,Anna Müller,?,Gold,National Record,CrossFit,?,N/A
324,Emma Brown,unknown,23,Mexico,+109kg,National Open,2017,98.1,?,300kg,108kg,Team USA,Pedro López,0,?,?,Olympic,No,Nike
ath_324,Youssef Ahmed,Male,13,Germany,-73kg,?,9999,161kg,?,N/A,?,Madrid Strength,?,N/A,None,None,Functional,No,Eleiko
,?,F,19,Russia,N/A,N/A,2021,142kg,109kg,274.6,N/A,Berlin Power,Carlos Ruiz,?,Silver,National Record,?,N,Rogue
,Youssef Ahmed,?,15,spain,-96kg,Tokyo 2021,2021,52.6,?,300kg,N/A,unknown,Unknown,N/A,N/A,N/A,?,Y,Reebok
ath_327,Anna Kowalska,Female,?,USA,N/A,N/A,2017,0,N/A,?,109kg,Roma Lifting,Pedro López,N/A,Silver,N/A,CrossFit,Y,unknown
ath_328,Anna Kowalska,F,56,China,-81kg,Panamerican Games,2023,174kg,-1,300kg,N/A,Roma Lifting,Unknown,?,N/A,None,Olympic,Yes,Eleiko
,Carlos Ruiz,F,34,Germany,-109kg,Tokyo 2021,2010,0,-1,?,86.6,unknown,Michael Johnson,0,?,World Record,Powerlifting,N,Nike
331,James Lee,M,65,Italy,73KG,National Open,2017,N/A,?,N/A,107kg,Cairo Strong,Anna Müller,0,?,None,N/A,?,Puma
332,Sarah Johnson,unknown,?,Japan,N/A,Tokyo 2021,N/A,0,N/A,N/A,?,CN Barcelona,Anna Müller,?,?,Personal Best,Olympic,No,Under Armour
333,Emma Brown,F,39,USA,N/A,Continental Cup,?,N/A,N/A,N/A,75kg,Madrid Strength,Pedro López,?,Silver,None,Olympic,No,N/A
ath_333,Hiro Tanaka,?,N/A,Russia,73KG,Olympics 2020,2024,?,127kg,N/A,129.3,Cairo Strong,N/A,N/A,?,?,CrossFit,N,Under Armour
335,Carlos Ruiz,?,30,Italy,-81kg,Panamerican Games,2017,0,N/A,300kg,?,Team USA,?,4,Bronze,Personal Best,Powerlifting,N,unknown
336,Youssef Ahmed,F,?,BRA,+109kg,National Open,2024,0,95kg,?,103.4,unknown,Michael Johnson,0,Gold,Personal Best,Olympic,Yes,Rogue
,Sofia López,?,N/A,Unknown,-81kg,World Championship,2012,N/A,189kg,N/A,?,Team USA,Li Zhang,0,?,Personal Best,Olympic,unknown,N/A
ath_337,N/A,?,16,USA,+109kg,Continental Cup,2021,0,-1,125.8,?,Tokyo Lift Club,?,0,Bronze,National Record,Functional,Yes,Puma
ath_338,Hiro Tanaka,Male,?,Brazil,-109kg,Olympics 2020,9999,N/A,95.4,156.4,120.9,Team USA,Carlos Ruiz,0,None,N/A,Powerlifting,unknown,Rogue
,Li Wei,M,?,Unknown,-81kg,World Championship,2018,0,?,N/A,N/A,Madrid Strength,Michael Johnson,7,N/A,Personal Best,Olympic,unknown,N/A
,Sofia López,M,N/A,France,-109kg,European Cup,2017,100.6,155.7,300kg,N/A,Beijing Barbell,Pedro López,N/A,Bronze,National Record,Functional,N,Eleiko
