athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,Miguel Santos,M,28,Spain,-67kg,Junior Championship,2010,?,,,81.5,Roma Lifting,,?,Gold,National Record,CrossFit,N,Under Armour
,James Lee,F,,BRA,+109kg,European Cup,2014,0,207kg,,,CN Barcelona,Unknown,?,,,,Y,unknown
ath_189,Elena Petrova,unknown,?,BRA,-61kg,Continental Cup,2020,0,-1,,?,London Barbell,?,?,,,?,No,Puma
,Carlos Ruiz,?,64,Unknown,73KG,Continental Cup,2013,84kg,,,58.8,CN Barcelona,Anna Müller,2,,World Record,Olympic,?,Eleiko
ath_191,James Lee,F,45,Spain,+109kg,Olympics 2020,2014,59.0,,300kg,?,CN Barcelona,Carlos Ruiz,0,Bronze,,,unknown,
ath_192,Laura Gómez,unknown,,usa,73KG,Junior Championship,2016,0,-1,?,,CN Barcelona,Pedro López,0,?,,,Yes,Reebok
194,Sarah Johnson,Male,?,usa,-109kg,Continental Cup,2010,?,?,300kg,,Berlin Power,Carlos Ruiz,,,,?,unknown,Nike
ath_194,,M,45,RUS,73KG,Tokyo 2021,2011,,195.7,300kg,,Cairo Strong,Michael Johnson,?,,,Olympic,Yes,Nike
196,Anna Kowalska,unknown,36,RUS,-67kg,?,9999,?,90kg,130.6,,Roma Lifting,Anna Müller,0,Gold,,CrossFit,No,Under Armour
197,Elena Petrova,?,28,Italy,+109kg,Junior Championship,2025,?,201.0,287.1,149.6,Team USA,Michael Johnson,,,?,?,Y,Nike
198,Anna Kowalska,unknown,,Russia,-109kg,World Championship,?,0,163.9,242.6,?,London Barbell,Li Zhang,,Gold,,Powerlifting,?,Adidas
ath_198,David Müller,Male,?,France,-55kg,Olympics 2020,2012,0,,300kg,?,London Barbell,Michael Johnson,20,Silver,National Record,Powerlifting,?,Eleiko
200,Laura Gómez,?,40,Russia,-61kg,National Open,2016,91.1,?,300kg,?,unknown,Anna Müller,13,Gold,?,,No,Rogue
ath_200,John Smith,F,34,China,-73kg,Junior Championship,2025,134.0,,?,,Cairo Strong,,?,Bronze,National Record,Olympic,?,Adidas
ath_201,Emma Brown,F,,usa,-96kg,Continental Cup,2024,,196.4,317.1,,CN Barcelona,Anna Müller,9,?,,Functional,Y,Puma
203,David Müller,?,?,Germany,+109kg,Continental Cup,?,,,210.6,?,unknown,Li Zhang,?,Silver,National Record,Olympic,No,Eleiko
,Li Wei,Male,37,France,73KG,National Open,2022,98kg,123.0,?,,London Barbell,,0,,,?,Yes,Adidas
,,F,,Mexico,73KG,Panamerican Games,2024,,?,,50kg,Beijing Barbell,Michael Johnson,0,Gold,,CrossFit,unknown,Reebok
,Unknown,F,?,RUS,,Panamerican Games,2023,149kg,,318.5,99kg,CN Barcelona,Unknown,,,World Record,Powerlifting,N,Rogue
207,Li Wei,M,,spain,-55kg,Tokyo 2021,9999,?,-1,?,,Beijing Barbell,Anna Müller,,Bronze,World Record,,N,Rogue
,Carlos Ruiz,Female,?,Russia,-55kg,?,2020,?,-1,300kg,?,Tokyo Lift Club,Carlos Ruiz,0,Bronze,,,unknown,Reebok
ath_208,Sarah Johnson,M,?,China,,Continental Cup,2016,?,130kg,300kg,,Berlin Power,Li Zhang,17,Gold,World Record,,N,Reebok
,Emma Brown,F,15,China,-81kg,Olympics 2020,2019,0,-1,300kg,?,Berlin Power,Anna Müller,,,,Functional,unknown,Eleiko
,Li Wei,?,?,CHN,,Continental Cup,?,0,-1,,,Roma Lifting,?,13,?,Personal Best,Powerlifting,Yes,Reebok
212,David Müller,?,,Mexico,73KG,?,2022,,?,?,111kg,Team USA,Anna Müller,0,,,?,Y,Eleiko
,Maria Rossi,F,31,CHN,73KG,Continental Cup,2020,129kg,75.5,350.8,97kg,CN Barcelona,Unknown,0,?,,CrossFit,?,Nike
214,Hiro Tanaka,M,29,Egypt,-67kg,National Open,2024,157.0,-1,300kg,,CN Barcelona,Unknown,?,?,Personal Best,Functional,N,Rogue
ath_214,David Müller,M,?,RUS,-73kg,Panamerican Games,9999,145kg,,210.5,?,Berlin Power,Anna Müller,14,,?,Olympic,Yes,Under Armour
ath_215,,F,?,Japan,-81kg,?,?,79.5,?,?,?,London Barbell,?,?,Bronze,Personal Best,Functional,unknown,Rogue
,Carlos Ruiz,?,?,Japan,+109kg,,2015,?,?,300kg,,Roma Lifting,Anna Müller,?,,World Record,Powerlifting,N,Reebok
ath_217,John Smith,unknown,,France,-55kg,Continental Cup,2018,?,,?,,Tokyo Lift Club,Li Zhang,,Silver,National Record,Functional,unknown,Eleiko
ath_218,?,M,38,spain,-67kg,Olympics 2020,2013,?,,?,98.0,Tokyo Lift Club,,?,Gold,,CrossFit,unknown,Nike
,David Müller,Female,31,Unknown,+109kg,European Cup,9999,72.4,83kg,136.3,,Team USA,,,Gold,,?,No,Puma
,David Müller,Male,56,CHN,-61kg,World Championship,2023,0,160.4,,126.1,Tokyo Lift Club,Pedro López,0,,World Record,CrossFit,unknown,unknown
222,James Lee,Male,21,Germany,,Junior Championship,2011,0,-1,,,Roma Lifting,Li Zhang,9,?,Personal Best,Powerlifting,unknown,Puma
,David Müller,unknown,35,spain,73KG,European Cup,?,0,184kg,?,?,CN Barcelona,Pedro López,0,,Personal Best,Olympic,No,Nike
224,Emma Brown,F,62,France,-109kg,Panamerican Games,2018,,,?,77.2,Madrid Strength,Carlos Ruiz,,,World Record,,?,Adidas
225,John Smith,unknown,29,France,-81kg,?,?,76kg,174.5,?,88.7,London Barbell,?,17,Bronze,?,,Yes,Eleiko
,Sarah Johnson,Female,44,BRA,-67kg,Continental Cup,2021,114kg,200kg,,67kg,London Barbell,Pedro López,,,World Record,Powerlifting,Y,Rogue
ath_226,Laura Gómez,Male,60,Germany,-61kg,Tokyo 2021,2022,163kg,?,?,113kg,Madrid Strength,Unknown,0,Silver,?,Olympic,?,Adidas
,Unknown,unknown,?,CHN,-73kg,,2010,?,147.0,?,94kg,Tokyo Lift Club,Li Zhang,0,Bronze,National Record,CrossFit,Y,Rogue
ath_228,Li Wei,unknown,,France,,European Cup,2019,78kg,-1,300kg,?,Berlin Power,Anna Müller,,,,,?,unknown
,Carlos Ruiz,?,20,BRA,,Olympics 2020,2023,?,?,?,,London Barbell,Pedro López,0,Bronze,?,Functional,?,Eleiko
ath_230,James Lee,M,31,China,-96kg,Tokyo 2021,2014,?,-1,300kg,149.7,Tokyo Lift Club,?,,?,?,?,N,
,Laura Gómez,F,?,Russia,-61kg,World Championship,?,178kg,-1,300kg,111kg,Madrid Strength,,?,Bronze,Personal Best,Functional,Y,Under Armour
233,Carlos Ruiz,Male,37,France,73KG,Panamerican Games,2020,151.7,,367.0,81kg,Berlin Power,Li Zhang,0,,,Powerlifting,N,Nike
ath_233,Maria Rossi,F,,Germany,,Panamerican Games,,108kg,217.1,?,113kg,Beijing Barbell,Pedro López,0,,?,Functional,No,Rogue
235,Hiro Tanaka,M,53,China,73KG,?,2020,?,-1,,?,CN Barcelona,?,?,Bronze,,?,?,Adidas
,Maria Rossi,Female,18,France,-61kg,Olympics 2020,2016,109kg,,?,?,Beijing Barbell,Pedro López,,,,CrossFit,N,Eleiko
,David Müller,F,24,France,-81kg,,2014,61kg,-1,?,52kg,CN Barcelona,,0,,World Record,Powerlifting,Y,Puma
238,Sarah Johnson,Male,?,usa,-73kg,European Cup,2012,0,103.2,300kg,53.9,Madrid Strength,Unknown,?,,,Powerlifting,Yes,Nike
,Anna Kowalska,?,27,USA,-55kg,Continental Cup,2011,,,?,75kg,Team USA,?,,?,,,N,unknown
ath_239,Li Wei,Male,22,Egypt,-61kg,National Open,2020,?,-1,,?,Cairo Strong,Li Zhang,0,,,Olympic,Yes,Rogue
,James Lee,Female,?,Germany,-73kg,Panamerican Games,2020,0,-1,,?,Tokyo Lift Club,Carlos Ruiz,0,,Personal Best,Powerlifting,Y,Rogue
ath_241,Emma Brown,Female,61,usa,-109kg,,9999,0,-1,?,103kg,Tokyo Lift Club,,8,Gold,,Powerlifting,unknown,Nike
ath_242,Laura Gómez,Female,?,Unknown,-61kg,European Cup,2020,106kg,-1,232.3,?,Madrid Strength,,11,,?,CrossFit,Y,Reebok
ath_243,Li Wei,?,,spain,+109kg,,2023,0,147kg,300kg,73.2,unknown,,,,National Record,CrossFit,Y,unknown
245,Sofia López,Male,,China,-73kg,?,2021,174.5,159kg,?,117kg,CN Barcelona,?,0,Bronze,National Record,Powerlifting,Y,
ath_245,Youssef Ahmed,F,?,Brazil,-61kg,Tokyo 2021,2024,?,?,232.1,93kg,Cairo Strong,,0,,,Functional,Y,
,Anna Kowalska,Female,47,Russia,-81kg,National Open,2019,86kg,?,204.2,84kg,Roma Lifting,Li Zhang,?,,,,N,Rogue
ath_247,Miguel Santos,?,22,Spain,,Olympics 2020,2016,,?,300kg,106kg,Team USA,?,,Gold,,,Yes,Reebok
ath_248,James Lee,unknown,22,USA,-73kg,Panamerican Games,2013,?,165.8,,,London Barbell,Unknown,0,,?,CrossFit,N,Reebok
ath_249,Sofia López,unknown,23,Italy,-55kg,?,2010,175kg,134kg,300kg,126.7,Roma Lifting,Michael Johnson,0,Silver,World Record,,?,unknown
251,Elena Petrova,M,17,usa,,National Open,2017,?,176kg,296.0,65.4,Madrid Strength,Michael Johnson,,Silver,,Olympic,Yes,unknown
,John Smith,Male,,Brazil,-81kg,Olympics 2020,2025,0,,300kg,95kg,Cairo Strong,Anna Müller,?,?,Personal Best,Powerlifting,Yes,
253,Emma Brown,M,52,China,-109kg,European Cup,9999,?,,300kg,120kg,Madrid Strength,Michael Johnson,0,Gold,World Record,Powerlifting,?,Eleiko
,Anna Kowalska,unknown,26,Russia,-55kg,Olympics 2020,2011,153kg,-1,214.7,92kg,CN Barcelona,?,0,,,Olympic,?,Rogue
255,Sofia López,?,,Unknown,-61kg,Junior Championship,2025,,?,300kg,?,Tokyo Lift Club,Michael Johnson,,?,Personal Best,Olympic,No,
,Unknown,M,?,Italy,-55kg,European Cup,2020,?,,?,64kg,Team USA,Michael Johnson,0,,,?,N,Rogue
,Miguel Santos,?,,France,-67kg,Continental Cup,2020,79kg,123kg,,?,CN Barcelona,Michael Johnson,8,?,?,?,Y,Rogue
ath_257,David Müller,Female,,Brazil,73KG,,2014,120.3,-1,?,77.4,Team USA,Unknown,?,Bronze,World Record,Functional,No,Adidas
259,Miguel Santos,F,37,Mexico,+109kg,?,2023,0,,?,,Team USA,Pedro López,,Bronze,National Record,Powerlifting,No,Puma
ath_259,Sarah Johnson,?,42,Spain,-81kg,,2017,?,,247.8,107.7,CN Barcelona,Unknown,0,,National Record,,?,Reebok
261,John Smith,Female,29,USA,-55kg,National Open,2012,,?,?,?,Madrid Strength,Anna Müller,?,Gold,National Record,Powerlifting,Y,
262,Youssef Ahmed,Female,,RUS,-55kg,European Cup,2019,51kg,-1,300kg,,Cairo Strong,Michael Johnson,0,,,Functional,Yes,Puma
263,Miguel Santos,M,?,USA,-61kg,,2014,113.8,-1,300kg,105kg,Tokyo Lift Club,Li Zhang,0,Silver,National Record,,?,unknown
,Miguel Santos,?,,usa,-81kg,Junior Championship,2023,155.0,161.4,,,London Barbell,?,?,Bronze,National Record,CrossFit,N,Adidas
ath_264,David Müller,unknown,?,usa,-61kg,Continental Cup,2017,0,,,?,CN Barcelona,Michael Johnson,0,,,Olympic,N,unknown
266,Sofia López,M,?,usa,73KG,,2022,0,-1,140.7,103kg,CN Barcelona,Pedro López,0,Silver,?,Functional,unknown,
ath_266,?,?,24,Unknown,+109kg,?,2020,90.0,?,300kg,?,Berlin Power,Unknown,,,,Functional,unknown,Adidas
,David Müller,F,26,RUS,+109kg,World Championship,2018,62.2,140kg,188.2,58kg,Roma Lifting,Unknown,0,?,World Record,Powerlifting,Y,unknown
ath_268,Unknown,Female,?,spain,-109kg,Tokyo 2021,,,-1,,?,London Barbell,Michael Johnson,0,Bronze,National Record,Functional,Y,unknown
ath_269,Sofia López,M,?,Italy,73KG,Junior Championship,2019,0,-1,193.2,103kg,CN Barcelona,?,0,,National Record,Functional,unknown,Puma
,Emma Brown,unknown,21,Egypt,+109kg,National Open,2024,70.9,,,111.0,CN Barcelona,Michael Johnson,?,Silver,National Record,,No,Reebok
ath_271,Maria Rossi,?,13,France,-73kg,?,?,129kg,167.9,237.7,118kg,unknown,Anna Müller,17,,,CrossFit,Y,Adidas
,Carlos Ruiz,F,57,Brazil,-61kg,World Championship,,,218kg,300kg,,unknown,Carlos Ruiz,?,Gold,Personal Best,?,N,Adidas
274,Anna Kowalska,F,56,China,-55kg,National Open,2019,56.9,107.0,300kg,?,Beijing Barbell,Li Zhang,,Silver,,?,Y,Nike
275,James Lee,?,25,Spain,,Olympics 2020,2020,?,214.9,,108.0,Madrid Strength,Li Zhang,,Bronze,,Powerlifting,N,Rogue
ath_275,Sofia López,M,?,Egypt,-73kg,Tokyo 2021,2013,0,?,307.4,100kg,unknown,Unknown,0,Gold,Personal Best,Functional,Y,Rogue
277,Sarah Johnson,?,45,Russia,73KG,Panamerican Games,2022,0,?,300kg,?,Berlin Power,?,,Bronze,?,?,No,
278,Maria Rossi,M,?,Egypt,,Continental Cup,2012,127.2,-1,300kg,60kg,Team USA,,7,,World Record,Powerlifting,?,Under Armour
ath_278,,Female,?,BRA,-67kg,National Open,2025,,-1,300kg,148.2,Roma Lifting,Michael Johnson,0,Gold,,Functional,N,Nike
ath_279,Emma Brown,M,?,France,+109kg,National Open,2022,0,-1,300kg,?,Tokyo Lift Club,Pedro López,,,National Record,,N,Adidas
ath_280,Maria Rossi,Male,38,RUS,-61kg,Olympics 2020,2022,,73kg,?,74kg,Tokyo Lift Club,Unknown,0,,,CrossFit,?,Adidas
282,Sofia López,Female,,Mexico,,Olympics 2020,2022,?,197kg,300kg,,unknown,?,?,Bronze,,,unknown,Eleiko
ath_282,Miguel Santos,M,,France,-61kg,European Cup,2024,169.0,?,291.1,,CN Barcelona,?,12,?,Personal Best,?,No,Eleiko
284,Anna Kowalska,?,,BRA,-109kg,Continental Cup,2024,133.4,-1,300kg,?,Team USA,Anna Müller,0,,World Record,Powerlifting,unknown,Under Armour
285,Miguel Santos,unknown,,spain,-55kg,Tokyo 2021,2025,115.1,-1,300kg,,Team USA,Anna Müller,0,Gold,,Powerlifting,unknown,Adidas
ath_285,Anna Kowalska,Male,,Brazil,-81kg,?,2016,,-1,,?,CN Barcelona,Li Zhang,0,Silver,Personal Best,Powerlifting,?,Eleiko
ath_286,James Lee,Female,37,Russia,-55kg,National Open,2018,122kg,-1,296.2,69.2,CN Barcelona,,0,Bronze,,Functional,N,unknown
,Anna Kowalska,Male,48,Egypt,-81kg,Junior Championship,2015,87kg,,,?,Madrid Strength,Michael Johnson,0,,,Functional,?,Eleiko
,James Lee,Male,?,spain,-96kg,European Cup,2015,116.3,-1,?,,Roma Lifting,Anna Müller,?,Bronze,National Record,Powerlifting,N,Rogue
ath_289,James Lee,F,24,RUS,73KG,Continental Cup,2011,0,,?,134.8,London Barbell,Unknown,11,,?,Powerlifting,?,Puma
ath_290,Li Wei,M,67,Egypt,-73kg,?,2015,,140kg,338.5,52.5,Cairo Strong,Carlos Ruiz,,,?,,?,unknown
,Miguel Santos,?,,Japan,-73kg,Olympics 2020,2021,0,-1,,?,Tokyo Lift Club,Anna Müller,0,Bronze,World Record,,Y,Under Armour
293,?,unknown,,USA,73KG,World Championship,2024,?,,?,46.0,unknown,Michael Johnson,0,Bronze,,CrossFit,N,Adidas
ath_293,John Smith,Male,,Japan,-61kg,Panamerican Games,2024,,118.6,338.6,,Madrid Strength,Carlos Ruiz,,Silver,Personal Best,CrossFit,N,Reebok
ath_294,,?,,Japan,-61kg,Olympics 2020,2017,141.5,?,?,,London Barbell,?,0,Gold,Personal Best,CrossFit,Y,Puma
,Laura Gómez,M,,spain,,Tokyo 2021,9999,0,?,298.3,122.1,Madrid Strength,Michael Johnson,11,Gold,Personal Best,,?,Adidas
ath_296,Laura Gómez,Male,47,Germany,,European Cup,2014,,195.3,?,72kg,Team USA,?,?,Silver,World Record,,Yes,unknown
ath_297,David Müller,unknown,44,BRA,73KG,National Open,?,?,169kg,171.8,?,Roma Lifting,,,,?,?,unknown,Adidas
ath_298,Unknown,F,,Mexico,-61kg,Tokyo 2021,2013,170.0,?,300kg,58.9,Berlin Power,Carlos Ruiz,,?,,,Y,
,Laura Gómez,?,29,CHN,-67kg,?,2016,,189.3,,85.5,Beijing Barbell,?,?,Gold,World Record,Olympic,N,Puma
301,Anna Kowalska,?,45,RUS,-109kg,National Open,2021,103.7,-1,,56kg,Team USA,Pedro López,?,Silver,,?,unknown,unknown
,?,Male,?,Japan,-109kg,Tokyo 2021,2015,?,-1,,,Cairo Strong,?,,,,,unknown,Adidas
ath_302,Hiro Tanaka,F,,RUS,,World Championship,9999,0,217kg,188.8,117.3,CN Barcelona,Pedro López,?,?,,Functional,Yes,Reebok
ath_303,Youssef Ahmed,Female,,usa,-109kg,National Open,,0,-1,,54kg,Beijing Barbell,Anna Müller,,Gold,World Record,CrossFit,N,Reebok
ath_304,John Smith,unknown,29,BRA,+109kg,Continental Cup,2016,,,?,97kg,Berlin Power,Carlos Ruiz,0,Bronze,Personal Best,,Yes,Nike
306,David Müller,F,16,USA,-73kg,Junior Championship,2017,0,115kg,?,70kg,Team USA,Li Zhang,0,,?,Functional,Yes,Puma
ath_306,Li Wei,M,,Egypt,-55kg,Olympics 2020,2014,130kg,150.3,,119kg,Team USA,Anna Müller,1,?,Personal Best,Olympic,N,Under Armour
ath_307,Miguel Santos,M,?,usa,73KG,,9999,,,300kg,?,unknown,Carlos Ruiz,?,Silver,,Functional,?,Eleiko
309,Laura Gómez,M,?,CHN,-55kg,?,2012,?,?,300kg,,Madrid Strength,Li Zhang,,,?,Powerlifting,Yes,Rogue
310,James Lee,unknown,50,Germany,+109kg,Continental Cup,9999,,129.9,243.4,,unknown,?,,Silver,Personal Best,,Y,Eleiko
ath_310,James Lee,Female,?,CHN,-109kg,Panamerican Games,2019,123.0,212kg,300kg,137.2,Madrid Strength,Li Zhang,20,?,National Record,Olympic,?,Rogue
,Sarah Johnson,Male,19,Unknown,,Panamerican Games,2017,95.9,?,,56.7,Madrid Strength,?,?,,?,Functional,N,Puma
313,Anna Kowalska,F,,Germany,,Junior Championship,2014,?,201.0,?,148.8,Berlin Power,Unknown,0,Bronze,Personal Best,?,No,
314,Carlos Ruiz,M,42,Brazil,-67kg,Olympics 2020,2018,,203.7,?,,London Barbell,Michael Johnson,0,Gold,World Record,Olympic,Yes,Puma
315,Sarah Johnson,Male,10,Egypt,-96kg,,?,123.5,?,?,,CN Barcelona,Pedro López,,Gold,Personal Best,Olympic,Y,Adidas
316,John Smith,?,,USA,-67kg,World Championship,2013,?,?,,?,Beijing Barbell,Michael Johnson,10,?,,Powerlifting,Y,Rogue
,Unknown,F,?,Brazil,-73kg,Olympics 2020,2019,157kg,186kg,?,,Roma Lifting,Anna Müller,?,Gold,World Record,?,?,unknown
318,James Lee,Female,17,USA,73KG,?,2010,?,171kg,,?,Beijing Barbell,?,,,World Record,Functional,?,unknown
319,Sarah Johnson,F,21,spain,-96kg,Tokyo 2021,2014,?,135.7,?,,London Barbell,Carlos Ruiz,?,Gold,Personal Best,,Yes,Eleiko
,Laura Gómez,F,,usa,-55kg,Junior Championship,2013,83kg,-1,300kg,148.5,Berlin Power,Unknown,17,,?,Functional,Yes,Adidas
321,Maria Rossi,Female,22,USA,-73kg,?,2021,78kg,95.0,244.8,107kg,Team USA,Anna Müller,2,Silver,,Olympic,No,Under Armour
322,Miguel Santos,Female,,Mexico,-73kg,Junior Championship,2011,162kg,-1,300kg,,Madrid Strength,?,?,?,Personal Best,?,?,Puma
,?,?,,Germany,-55kg,Tokyo 2021,2012,,214kg,,,Roma Lifting,Anna Müller,?,Gold,National Record,CrossFit,?,
324,Emma Brown,unknown,23,Mexico,+109kg,National Open,2017,98.1,?,300kg,108kg,Team USA,Pedro López,0,?,?,Olympic,No,Nike
ath_324,Youssef Ahmed,Male,13,Germany,-73kg,?,9999,161kg,?,,?,Madrid Strength,?,,,,Functional,No,Eleiko
,?,F,19,Russia,,,2021,142kg,109kg,274.6,,Berlin Power,Carlos Ruiz,?,Silver,National Record,?,N,Rogue
,Youssef Ahmed,?,15,spain,-96kg,Tokyo 2021,2021,52.6,?,300kg,,unknown,Unknown,,,,?,Y,Reebok
ath_327,Anna Kowalska,Female,?,USA,,,2017,0,,?,109kg,Roma Lifting,Pedro López,,Silver,,CrossFit,Y,unknown
ath_328,Anna Kowalska,F,56,China,-81kg,Panamerican Games,2023,174kg,-1,300kg,,Roma Lifting,Unknown,?,,,Olympic,Yes,Eleiko
,Carlos Ruiz,F,34,Germany,-109kg,Tokyo 2021,2010,0,-1,?,86.6,unknown,Michael Johnson,0,?,World Record,Powerlifting,N,Nike
331,James Lee,M,65,Italy,73KG,National Open,2017,,?,,107kg,Cairo Strong,Anna Müller,0,?,,,?,Puma
332,Sarah Johnson,unknown,?,Japan,,Tokyo 2021,,0,,,?,CN Barcelona,Anna Müller,?,?,Personal Best,Olympic,No,Under Armour
333,Emma Brown,F,39,USA,,Continental Cup,?,,,,75kg,Madrid Strength,Pedro López,?,Silver,,Olympic,No,
ath_333,Hiro Tanaka,?,,Russia,73KG,Olympics 2020,2024,?,127kg,,129.3,Cairo Strong,,,?,?,CrossFit,N,Under Armour
335,Carlos Ruiz,?,30,Italy,-81kg,Panamerican Games,2017,0,,300kg,?,Team USA,?,4,Bronze,Personal Best,Powerlifting,N,unknown
336,Youssef Ahmed,F,?,BRA,+109kg,National Open,2024,0,95kg,?,103.4,unknown,Michael Johnson,0,Gold,Personal Best,Olympic,Yes,Rogue
,Sofia López,?,,Unknown,-81kg,World Championship,2012,,189kg,,?,Team USA,Li Zhang,0,?,Personal Best,Olympic,unknown,
ath_337,,?,16,USA,+109kg,Continental Cup,2021,0,-1,125.8,?,Tokyo Lift Club,?,0,Bronze,National Record,Functional,Yes,Puma
ath_338,Hiro Tanaka,Male,?,Brazil,-109kg,Olympics 2020,9999,,95.4,156.4,120.9,Team USA,Carlos Ruiz,0,,,Powerlifting,unknown,Rogue
,Li Wei,M,?,Unknown,-81kg,World Championship,2018,0,?,,,Madrid Strength,Michael Johnson,7,,Personal Best,Olympic,unknown,
,Sofia López,M,,France,-109kg,European Cup,2017,100.6,155.7,300kg,,Beijing Barbell,Pedro López,,Bronze,National Record,Functional,N,Eleiko
,,Male,?,CHN,73KG,Tokyo 2021,2015,59kg,,?,74kg,Berlin Power,Li Zhang,?,Gold,,Functional,?,Nike
ath_342,Hiro Tanaka,unknown,?,Brazil,,,2016,155kg,159kg,,?,Beijing Barbell,Pedro López,?,Gold,?,Olympic,N,Eleiko
,Miguel Santos,M,?,USA,-61kg,Continental Cup,2012,84.2,207kg,300kg,111kg,Berlin Power,Michael Johnson,,?,,Functional,?,Adidas
,?,M,?,RUS,-55kg,Junior Championship,2014,?,155.1,300kg,,CN Barcelona,Unknown,0,Silver,World Record,Functional,N,
ath_345,David Müller,F,51,Mexico,,National Open,2016,52kg,93.4,,,Cairo Strong,Michael Johnson,,,?,,N,Nike
ath_346,James Lee,unknown,?,France,-109kg,?,2020,?,-1,,92kg,unknown,Unknown,,Silver,Personal Best,Olympic,No,
ath_347,Sofia López,Female,,CHN,-96kg,Tokyo 2021,2015,?,176.7,272.2,68.5,CN Barcelona,Anna Müller,20,?,Personal Best,?,unknown,Puma
ath_348,John Smith,Female,,USA,,National Open,2011,120kg,205.0,,?,Roma Lifting,Michael Johnson,0,,,Powerlifting,No,Adidas
350,David Müller,?,?,China,-109kg,Junior Championship,9999,0,217kg,289.5,?,Beijing Barbell,Carlos Ruiz,,,National Record,CrossFit,unknown,Rogue
351,James Lee,M,22,usa,-81kg,Continental Cup,2016,?,,300kg,79kg,Berlin Power,Carlos Ruiz,18,?,,?,Y,Eleiko
ath_351,Sofia López,Female,40,Unknown,73KG,,2015,,114kg,?,,Team USA,Pedro López,20,Bronze,,,Yes,
,David Müller,?,,Japan,-67kg,Panamerican Games,2022,109.1,?,300kg,?,Berlin Power,Anna Müller,,Gold,,CrossFit,Y,Reebok
ath_353,Laura Gómez,unknown,40,China,+109kg,?,2015,0,-1,300kg,,CN Barcelona,?,?,Bronze,,Functional,No,Under Armour
,Li Wei,Male,57,CHN,-55kg,European Cup,2015,,152kg,386.3,66kg,Cairo Strong,Anna Müller,18,Gold,,?,N,Nike
356,David Müller,Female,28,Italy,-73kg,,2011,112.5,?,?,129.5,Madrid Strength,Michael Johnson,1,,National Record,Olympic,Y,unknown
357,Anna Kowalska,unknown,,Japan,-96kg,Panamerican Games,,,-1,,?,Roma Lifting,Anna Müller,?,Gold,,Functional,?,Puma
ath_357,David Müller,Male,50,China,73KG,National Open,2024,,,200.9,80.1,unknown,Michael Johnson,6,,,,No,Under Armour
,Elena Petrova,Male,22,Mexico,-81kg,?,2014,?,169kg,300.1,?,Beijing Barbell,Carlos Ruiz,0,,?,,unknown,Puma
360,John Smith,F,?,usa,-109kg,Olympics 2020,2018,71kg,?,237.5,118.6,CN Barcelona,Anna Müller,,,World Record,Powerlifting,N,Nike
361,Miguel Santos,F,?,CHN,,Continental Cup,2010,,,?,120kg,Madrid Strength,?,0,,,Powerlifting,?,
362,Laura Gómez,Male,?,BRA,-109kg,Olympics 2020,?,?,71kg,300kg,?,Madrid Strength,Carlos Ruiz,0,Silver,,Functional,Y,Reebok
,Emma Brown,Female,,spain,-73kg,,2019,74.1,,,91kg,Tokyo Lift Club,Pedro López,?,Silver,World Record,,Y,Adidas
364,Miguel Santos,unknown,19,China,-96kg,Tokyo 2021,2024,155kg,82.5,,,CN Barcelona,Anna Müller,?,Silver,World Record,?,N,Eleiko
,Hiro Tanaka,Male,?,Egypt,-55kg,?,2019,?,126.5,300kg,,Team USA,,0,?,,,Y,Under Armour
,Unknown,M,,BRA,-81kg,World Championship,2021,,?,300kg,?,Beijing Barbell,Pedro López,?,Bronze,,Functional,No,unknown
ath_366,Youssef Ahmed,F,17,spain,-73kg,Tokyo 2021,2019,,128.0,300kg,107.2,Tokyo Lift Club,Pedro López,,Gold,World Record,,No,Reebok
368,Emma Brown,M,?,Brazil,-109kg,,2021,,,?,?,CN Barcelona,?,,?,,,N,Reebok
,Carlos Ruiz,M,33,Spain,-67kg,Panamerican Games,2019,?,118kg,274.9,,Beijing Barbell,,12,Bronze,,Olympic,?,Nike
370,Anna Kowalska,F,44,RUS,+109kg,Olympics 2020,2012,0,83.0,,113kg,Roma Lifting,Anna Müller,0,,World Record,Powerlifting,N,Eleiko
,Unknown,F,,Brazil,-61kg,Olympics 2020,2010,?,,?,107.4,unknown,,?,,?,Olympic,Yes,Rogue
ath_371,Laura Gómez,M,26,Japan,73KG,Tokyo 2021,2010,118.2,,300kg,142.8,Beijing Barbell,Pedro López,?,Gold,?,Functional,No,
,Anna Kowalska,Male,?,Russia,,Olympics 2020,2014,0,?,,,Beijing Barbell,Pedro López,7,Gold,National Record,Olympic,Y,
374,Miguel Santos,unknown,?,spain,73KG,,2018,158.7,-1,,?,Tokyo Lift Club,Michael Johnson,,?,National Record,Olympic,N,unknown
,Sarah Johnson,Female,,Italy,-96kg,,2011,,?,300kg,?,London Barbell,?,,Bronze,World Record,,unknown,Reebok
376,Miguel Santos,M,,Russia,-96kg,Panamerican Games,2010,106.6,,300kg,62kg,Beijing Barbell,Pedro López,16,?,National Record,Powerlifting,N,Puma
377,Elena Petrova,M,,spain,-73kg,Continental Cup,2015,53kg,-1,300kg,?,Tokyo Lift Club,Li Zhang,,Silver,?,CrossFit,?,
