athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
194,sarah johnson,male,34.0,usa,-109kg,continental cup,2010.0,84.0,145.0,300.0,90.0,berlin power,carlos ruiz,,,,,,nike
ath_194,,m,45.0,rus,73kg,tokyo 2021,2011.0,84.0,195.7,300.0,90.0,cairo strong,michael johnson,,,,olympic,yes,nike
196,anna kowalska,,36.0,rus,-67kg,,2015.0,84.0,90.0,130.6,90.0,roma lifting,anna müller,0.0,gold,,crossfit,no,under armour
197,elena petrova,,28.0,italy,+109kg,junior championship,2025.0,84.0,201.0,287.1,149.6,team usa,michael johnson,,,,,y,nike
198,anna kowalska,,34.0,russia,-109kg,world championship,2015.0,0.0,163.9,242.6,90.0,london barbell,li zhang,,gold,,powerlifting,,adidas
ath_198,david müller,male,34.0,france,-55kg,olympics 2020,2012.0,0.0,145.0,300.0,90.0,london barbell,michael johnson,20.0,silver,national record,powerlifting,,eleiko
200,laura gómez,,40.0,russia,-61kg,national open,2016.0,91.1,145.0,300.0,90.0,,anna müller,13.0,gold,,,no,rogue
ath_200,john smith,f,34.0,china,-73kg,junior championship,2025.0,134.0,145.0,300.0,90.0,cairo strong,,,bronze,national record,olympic,,adidas
ath_201,emma brown,f,34.0,usa,-96kg,continental cup,2024.0,84.0,196.4,317.1,90.0,cn barcelona,anna müller,9.0,,,functional,y,puma
203,david müller,,34.0,germany,+109kg,continental cup,2015.0,84.0,145.0,210.6,90.0,,li zhang,,silver,national record,olympic,no,eleiko
,li wei,male,37.0,france,73kg,national open,2022.0,98.0,123.0,300.0,90.0,london barbell,,0.0,,,,yes,adidas
,,f,34.0,mexico,73kg,panamerican games,2024.0,84.0,145.0,300.0,50.0,beijing barbell,michael johnson,0.0,gold,,crossfit,,reebok
,,f,34.0,rus,,panamerican games,2023.0,149.0,145.0,318.5,99.0,cn barcelona,,,,world record,powerlifting,n,rogue
207,li wei,m,34.0,spain,-55kg,tokyo 2021,2015.0,84.0,145.0,300.0,90.0,beijing barbell,anna müller,,bronze,world record,,n,rogue
,carlos ruiz,female,34.0,russia,-55kg,,2020.0,84.0,145.0,300.0,90.0,tokyo lift club,carlos ruiz,0.0,bronze,,,,reebok
ath_208,sarah johnson,m,34.0,china,,continental cup,2016.0,84.0,130.0,300.0,90.0,berlin power,li zhang,17.0,gold,world record,,n,reebok
,emma brown,f,15.0,china,-81kg,olympics 2020,2019.0,0.0,145.0,300.0,90.0,berlin power,anna müller,,,,functional,,eleiko
,li wei,,34.0,chn,,continental cup,2015.0,0.0,145.0,300.0,90.0,roma lifting,,13.0,,personal best,powerlifting,yes,reebok
212,david müller,,34.0,mexico,73kg,,2022.0,84.0,145.0,300.0,111.0,team usa,anna müller,0.0,,,,y,eleiko
,maria rossi,f,31.0,chn,73kg,continental cup,2020.0,129.0,75.5,350.8,97.0,cn barcelona,,0.0,,,crossfit,,nike
214,hiro tanaka,m,29.0,egypt,-67kg,national open,2024.0,157.0,145.0,300.0,90.0,cn barcelona,,,,personal best,functional,n,rogue
ath_214,david müller,m,34.0,rus,-73kg,panamerican games,2015.0,145.0,145.0,210.5,90.0,berlin power,anna müller,14.0,,,olympic,yes,under armour
ath_215,,f,34.0,japan,-81kg,,2015.0,79.5,145.0,300.0,90.0,london barbell,,,bronze,personal best,functional,,rogue
,carlos ruiz,,34.0,japan,+109kg,,2015.0,84.0,145.0,300.0,90.0,roma lifting,anna müller,,,world record,powerlifting,n,reebok
ath_217,john smith,,34.0,france,-55kg,continental cup,2018.0,84.0,145.0,300.0,90.0,tokyo lift club,li zhang,,silver,national record,functional,,eleiko
ath_218,,m,38.0,spain,-67kg,olympics 2020,2013.0,84.0,145.0,300.0,98.0,tokyo lift club,,,gold,,crossfit,,nike
,david müller,female,31.0,,+109kg,european cup,2015.0,72.4,83.0,136.3,90.0,team usa,,,gold,,,no,puma
,david müller,male,56.0,chn,-61kg,world championship,2023.0,0.0,160.4,300.0,126.1,tokyo lift club,pedro lópez,0.0,,world record,crossfit,,
222,james lee,male,21.0,germany,,junior championship,2011.0,0.0,145.0,300.0,90.0,roma lifting,li zhang,9.0,,personal best,powerlifting,,puma
,david müller,,35.0,spain,73kg,european cup,2015.0,0.0,184.0,300.0,90.0,cn barcelona,pedro lópez,0.0,,personal best,olympic,no,nike
224,emma brown,f,62.0,france,-109kg,panamerican games,2018.0,84.0,145.0,300.0,77.2,madrid strength,carlos ruiz,,,world record,,,adidas
225,john smith,,29.0,france,-81kg,,2015.0,76.0,174.5,300.0,88.7,london barbell,,17.0,bronze,,,yes,eleiko
,sarah johnson,female,44.0,bra,-67kg,continental cup,2021.0,114.0,200.0,300.0,67.0,london barbell,pedro lópez,,,world record,powerlifting,y,rogue
ath_226,laura gómez,male,60.0,germany,-61kg,tokyo 2021,2022.0,163.0,145.0,300.0,113.0,madrid strength,,0.0,silver,,olympic,,adidas
,,,34.0,chn,-73kg,,2010.0,84.0,147.0,300.0,94.0,tokyo lift club,li zhang,0.0,bronze,national record,crossfit,y,rogue
ath_228,li wei,,34.0,france,,european cup,2019.0,78.0,145.0,300.0,90.0,berlin power,anna müller,,,,,,
,carlos ruiz,,20.0,bra,,olympics 2020,2023.0,84.0,145.0,300.0,90.0,london barbell,pedro lópez,0.0,bronze,,functional,,eleiko
ath_230,james lee,m,31.0,china,-96kg,tokyo 2021,2014.0,84.0,145.0,300.0,149.7,tokyo lift club,,,,,,n,
,laura gómez,f,34.0,russia,-61kg,world championship,2015.0,178.0,145.0,300.0,111.0,madrid strength,,,bronze,personal best,functional,y,under armour
233,carlos ruiz,male,37.0,france,73kg,panamerican games,2020.0,151.7,145.0,367.0,81.0,berlin power,li zhang,0.0,,,powerlifting,n,nike
ath_233,maria rossi,f,34.0,germany,,panamerican games,2015.0,108.0,217.1,300.0,113.0,beijing barbell,pedro lópez,0.0,,,functional,no,rogue
235,hiro tanaka,m,53.0,china,73kg,,2020.0,84.0,145.0,300.0,90.0,cn barcelona,,,bronze,,,,adidas
,maria rossi,female,18.0,france,-61kg,olympics 2020,2016.0,109.0,145.0,300.0,90.0,beijing barbell,pedro lópez,,,,crossfit,n,eleiko
,david müller,f,24.0,france,-81kg,,2014.0,61.0,145.0,300.0,52.0,cn barcelona,,0.0,,world record,powerlifting,y,puma
238,sarah johnson,male,34.0,usa,-73kg,european cup,2012.0,0.0,103.2,300.0,53.9,madrid strength,,,,,powerlifting,yes,nike
,anna kowalska,,27.0,usa,-55kg,continental cup,2011.0,84.0,145.0,300.0,75.0,team usa,,,,,,n,
ath_239,li wei,male,22.0,egypt,-61kg,national open,2020.0,84.0,145.0,300.0,90.0,cairo strong,li zhang,0.0,,,olympic,yes,rogue
,james lee,female,34.0,germany,-73kg,panamerican games,2020.0,0.0,145.0,300.0,90.0,tokyo lift club,carlos ruiz,0.0,,personal best,powerlifting,y,rogue
ath_241,emma brown,female,61.0,usa,-109kg,,2015.0,0.0,145.0,300.0,103.0,tokyo lift club,,8.0,gold,,powerlifting,,nike
ath_242,laura gómez,female,34.0,,-61kg,european cup,2020.0,106.0,145.0,232.3,90.0,madrid strength,,11.0,,,crossfit,y,reebok
ath_243,li wei,,34.0,spain,+109kg,,2023.0,0.0,147.0,300.0,73.2,,,,,national record,crossfit,y,
245,sofia lópez,male,34.0,china,-73kg,,2021.0,174.5,159.0,300.0,117.0,cn barcelona,,0.0,bronze,national record,powerlifting,y,
ath_245,youssef ahmed,f,34.0,brazil,-61kg,tokyo 2021,2024.0,84.0,145.0,232.1,93.0,cairo strong,,0.0,,,functional,y,
,anna kowalska,female,47.0,russia,-81kg,national open,2019.0,86.0,145.0,204.2,84.0,roma lifting,li zhang,,,,,n,rogue
ath_247,miguel santos,,22.0,spain,,olympics 2020,2016.0,84.0,145.0,300.0,106.0,team usa,,,gold,,,yes,reebok
ath_248,james lee,,22.0,usa,-73kg,panamerican games,2013.0,84.0,165.8,300.0,90.0,london barbell,,0.0,,,crossfit,n,reebok
ath_249,sofia lópez,,23.0,italy,-55kg,,2010.0,175.0,134.0,300.0,126.7,roma lifting,michael johnson,0.0,silver,world record,,,
251,elena petrova,m,17.0,usa,,national open,2017.0,84.0,176.0,296.0,65.4,madrid strength,michael johnson,,silver,,olympic,yes,
,john smith,male,34.0,brazil,-81kg,olympics 2020,2025.0,0.0,145.0,300.0,95.0,cairo strong,anna müller,,,personal best,powerlifting,yes,
253,emma brown,m,52.0,china,-109kg,european cup,2015.0,84.0,145.0,300.0,120.0,madrid strength,michael johnson,0.0,gold,world record,powerlifting,,eleiko
,anna kowalska,,26.0,russia,-55kg,olympics 2020,2011.0,153.0,145.0,214.7,92.0,cn barcelona,,0.0,,,olympic,,rogue
255,sofia lópez,,34.0,,-61kg,junior championship,2025.0,84.0,145.0,300.0,90.0,tokyo lift club,michael johnson,,,personal best,olympic,no,
,,m,34.0,italy,-55kg,european cup,2020.0,84.0,145.0,300.0,64.0,team usa,michael johnson,0.0,,,,n,rogue
,miguel santos,,34.0,france,-67kg,continental cup,2020.0,79.0,123.0,300.0,90.0,cn barcelona,michael johnson,8.0,,,,y,rogue
ath_257,david müller,female,34.0,brazil,73kg,,2014.0,120.3,145.0,300.0,77.4,team usa,,,bronze,world record,functional,no,adidas
259,miguel santos,f,37.0,mexico,+109kg,,2023.0,0.0,145.0,300.0,90.0,team usa,pedro lópez,,bronze,national record,powerlifting,no,puma
ath_259,sarah johnson,,42.0,spain,-81kg,,2017.0,84.0,145.0,247.8,107.7,cn barcelona,,0.0,,national record,,,reebok
261,john smith,female,29.0,usa,-55kg,national open,2012.0,84.0,145.0,300.0,90.0,madrid strength,anna müller,,gold,national record,powerlifting,y,
262,youssef ahmed,female,34.0,rus,-55kg,european cup,2019.0,51.0,145.0,300.0,90.0,cairo strong,michael johnson,0.0,,,functional,yes,puma
263,miguel santos,m,34.0,usa,-61kg,,2014.0,113.8,145.0,300.0,105.0,tokyo lift club,li zhang,0.0,silver,national record,,,
,miguel santos,,34.0,usa,-81kg,junior championship,2023.0,155.0,161.4,300.0,90.0,london barbell,,,bronze,national record,crossfit,n,adidas
ath_264,david müller,,34.0,usa,-61kg,continental cup,2017.0,0.0,145.0,300.0,90.0,cn barcelona,michael johnson,0.0,,,olympic,n,
266,sofia lópez,m,34.0,usa,73kg,,2022.0,0.0,145.0,140.7,103.0,cn barcelona,pedro lópez,0.0,silver,,functional,,
ath_266,,,24.0,,+109kg,,2020.0,90.0,145.0,300.0,90.0,berlin power,,,,,functional,,adidas
,david müller,f,26.0,rus,+109kg,world championship,2018.0,62.2,140.0,188.2,58.0,roma lifting,,0.0,,world record,powerlifting,y,
ath_268,,female,34.0,spain,-109kg,tokyo 2021,2015.0,84.0,145.0,300.0,90.0,london barbell,michael johnson,0.0,bronze,national record,functional,y,
ath_269,sofia lópez,m,34.0,italy,73kg,junior championship,2019.0,0.0,145.0,193.2,103.0,cn barcelona,,0.0,,national record,functional,,puma
,emma brown,,21.0,egypt,+109kg,national open,2024.0,70.9,145.0,300.0,111.0,cn barcelona,michael johnson,,silver,national record,,no,reebok
ath_271,maria rossi,,13.0,france,-73kg,,2015.0,129.0,167.9,237.7,118.0,,anna müller,17.0,,,crossfit,y,adidas
,carlos ruiz,f,57.0,brazil,-61kg,world championship,2015.0,84.0,218.0,300.0,90.0,,carlos ruiz,,gold,personal best,,n,adidas
274,anna kowalska,f,56.0,china,-55kg,national open,2019.0,56.9,107.0,300.0,90.0,beijing barbell,li zhang,,silver,,,y,nike
275,james lee,,25.0,spain,,olympics 2020,2020.0,84.0,214.9,300.0,108.0,madrid strength,li zhang,,bronze,,powerlifting,n,rogue
ath_275,sofia lópez,m,34.0,egypt,-73kg,tokyo 2021,2013.0,0.0,145.0,307.4,100.0,,,0.0,gold,personal best,functional,y,rogue
277,sarah johnson,,45.0,russia,73kg,panamerican games,2022.0,0.0,145.0,300.0,90.0,berlin power,,,bronze,,,no,
278,maria rossi,m,34.0,egypt,,continental cup,2012.0,127.2,145.0,300.0,60.0,team usa,,7.0,,world record,powerlifting,,under armour
ath_278,,female,34.0,bra,-67kg,national open,2025.0,84.0,145.0,300.0,148.2,roma lifting,michael johnson,0.0,gold,,functional,n,nike
ath_279,emma brown,m,34.0,france,+109kg,national open,2022.0,0.0,145.0,300.0,90.0,tokyo lift club,pedro lópez,,,national record,,n,adidas
ath_280,maria rossi,male,38.0,rus,-61kg,olympics 2020,2022.0,84.0,73.0,300.0,74.0,tokyo lift club,,0.0,,,crossfit,,adidas
282,sofia lópez,female,34.0,mexico,,olympics 2020,2022.0,84.0,197.0,300.0,90.0,,,,bronze,,,,eleiko
ath_282,miguel santos,m,34.0,france,-61kg,european cup,2024.0,169.0,145.0,291.1,90.0,cn barcelona,,12.0,,personal best,,no,eleiko
284,anna kowalska,,34.0,bra,-109kg,continental cup,2024.0,133.4,145.0,300.0,90.0,team usa,anna müller,0.0,,world record,powerlifting,,under armour
285,miguel santos,,34.0,spain,-55kg,tokyo 2021,2025.0,115.1,145.0,300.0,90.0,team usa,anna müller,0.0,gold,,powerlifting,,adidas
ath_285,anna kowalska,male,34.0,brazil,-81kg,,2016.0,84.0,145.0,300.0,90.0,cn barcelona,li zhang,0.0,silver,personal best,powerlifting,,eleiko
ath_286,james lee,female,37.0,russia,-55kg,national open,2018.0,122.0,145.0,296.2,69.2,cn barcelona,,0.0,bronze,,functional,n,
,anna kowalska,male,48.0,egypt,-81kg,junior championship,2015.0,87.0,145.0,300.0,90.0,madrid strength,michael johnson,0.0,,,functional,,eleiko
,james lee,male,34.0,spain,-96kg,european cup,2015.0,116.3,145.0,300.0,90.0,roma lifting,anna müller,,bronze,national record,powerlifting,n,rogue
ath_289,james lee,f,24.0,rus,73kg,continental cup,2011.0,0.0,145.0,300.0,134.8,london barbell,,11.0,,,powerlifting,,puma
ath_290,li wei,m,67.0,egypt,-73kg,,2015.0,84.0,140.0,338.5,52.5,cairo strong,carlos ruiz,,,,,,
,miguel santos,,34.0,japan,-73kg,olympics 2020,2021.0,0.0,145.0,300.0,90.0,tokyo lift club,anna müller,0.0,bronze,world record,,y,under armour
293,,,34.0,usa,73kg,world championship,2024.0,84.0,145.0,300.0,46.0,,michael johnson,0.0,bronze,,crossfit,n,adidas
ath_293,john smith,male,34.0,japan,-61kg,panamerican games,2024.0,84.0,118.6,338.6,90.0,madrid strength,carlos ruiz,,silver,personal best,crossfit,n,reebok
ath_294,,,34.0,japan,-61kg,olympics 2020,2017.0,141.5,145.0,300.0,90.0,london barbell,,0.0,gold,personal best,crossfit,y,puma
,laura gómez,m,34.0,spain,,tokyo 2021,2015.0,0.0,145.0,298.3,122.1,madrid strength,michael johnson,11.0,gold,personal best,,,adidas
ath_296,laura gómez,male,47.0,germany,,european cup,2014.0,84.0,195.3,300.0,72.0,team usa,,,silver,world record,,yes,
ath_297,david müller,,44.0,bra,73kg,national open,2015.0,84.0,169.0,171.8,90.0,roma lifting,,,,,,,adidas
ath_298,,f,34.0,mexico,-61kg,tokyo 2021,2013.0,170.0,145.0,300.0,58.9,berlin power,carlos ruiz,,,,,y,
,laura gómez,,29.0,chn,-67kg,,2016.0,84.0,189.3,300.0,85.5,beijing barbell,,,gold,world record,olympic,n,puma
301,anna kowalska,,45.0,rus,-109kg,national open,2021.0,103.7,145.0,300.0,56.0,team usa,pedro lópez,,silver,,,,
,,male,34.0,japan,-109kg,tokyo 2021,2015.0,84.0,145.0,300.0,90.0,cairo strong,,,,,,,adidas
ath_302,hiro tanaka,f,34.0,rus,,world championship,2015.0,0.0,217.0,188.8,117.3,cn barcelona,pedro lópez,,,,functional,yes,reebok
ath_303,youssef ahmed,female,34.0,usa,-109kg,national open,2015.0,0.0,145.0,300.0,54.0,beijing barbell,anna müller,,gold,world record,crossfit,n,reebok
ath_304,john smith,,29.0,bra,+109kg,continental cup,2016.0,84.0,145.0,300.0,97.0,berlin power,carlos ruiz,0.0,bronze,personal best,,yes,nike
306,david müller,f,16.0,usa,-73kg,junior championship,2017.0,0.0,115.0,300.0,70.0,team usa,li zhang,0.0,,,functional,yes,puma
ath_306,li wei,m,34.0,egypt,-55kg,olympics 2020,2014.0,130.0,150.3,300.0,119.0,team usa,anna müller,1.0,,personal best,olympic,n,under armour
ath_307,miguel santos,m,34.0,usa,73kg,,2015.0,84.0,145.0,300.0,90.0,,carlos ruiz,,silver,,functional,,eleiko
309,laura gómez,m,34.0,chn,-55kg,,2012.0,84.0,145.0,300.0,90.0,madrid strength,li zhang,,,,powerlifting,yes,rogue
310,james lee,,50.0,germany,+109kg,continental cup,2015.0,84.0,129.9,243.4,90.0,,,,silver,personal best,,y,eleiko
ath_310,james lee,female,34.0,chn,-109kg,panamerican games,2019.0,123.0,212.0,300.0,137.2,madrid strength,li zhang,20.0,,national record,olympic,,rogue
,sarah johnson,male,19.0,,,panamerican games,2017.0,95.9,145.0,300.0,56.7,madrid strength,,,,,functional,n,puma
313,anna kowalska,f,34.0,germany,,junior championship,2014.0,84.0,201.0,300.0,148.8,berlin power,,0.0,bronze,personal best,,no,
314,carlos ruiz,m,42.0,brazil,-67kg,olympics 2020,2018.0,84.0,203.7,300.0,90.0,london barbell,michael johnson,0.0,gold,world record,olympic,yes,puma
315,sarah johnson,male,10.0,egypt,-96kg,,2015.0,123.5,145.0,300.0,90.0,cn barcelona,pedro lópez,,gold,personal best,olympic,y,adidas
316,john smith,,34.0,usa,-67kg,world championship,2013.0,84.0,145.0,300.0,90.0,beijing barbell,michael johnson,10.0,,,powerlifting,y,rogue
,,f,34.0,brazil,-73kg,olympics 2020,2019.0,157.0,186.0,300.0,90.0,roma lifting,anna müller,,gold,world record,,,
318,james lee,female,17.0,usa,73kg,,2010.0,84.0,171.0,300.0,90.0,beijing barbell,,,,world record,functional,,
319,sarah johnson,f,21.0,spain,-96kg,tokyo 2021,2014.0,84.0,135.7,300.0,90.0,london barbell,carlos ruiz,,gold,personal best,,yes,eleiko
,laura gómez,f,34.0,usa,-55kg,junior championship,2013.0,83.0,145.0,300.0,148.5,berlin power,,17.0,,,functional,yes,adidas
321,maria rossi,female,22.0,usa,-73kg,,2021.0,78.0,95.0,244.8,107.0,team usa,anna müller,2.0,silver,,olympic,no,under armour
322,miguel santos,female,34.0,mexico,-73kg,junior championship,2011.0,162.0,145.0,300.0,90.0,madrid strength,,,,personal best,,,puma
,,,34.0,germany,-55kg,tokyo 2021,2012.0,84.0,214.0,300.0,90.0,roma lifting,anna müller,,gold,national record,crossfit,,
324,emma brown,,23.0,mexico,+109kg,national open,2017.0,98.1,145.0,300.0,108.0,team usa,pedro lópez,0.0,,,olympic,no,nike
ath_324,youssef ahmed,male,13.0,germany,-73kg,,2015.0,161.0,145.0,300.0,90.0,madrid strength,,,,,functional,no,eleiko
,,f,19.0,russia,,,2021.0,142.0,109.0,274.6,90.0,berlin power,carlos ruiz,,silver,national record,,n,rogue
,youssef ahmed,,15.0,spain,-96kg,tokyo 2021,2021.0,52.6,145.0,300.0,90.0,,,,,,,y,reebok
ath_327,anna kowalska,female,34.0,usa,,,2017.0,0.0,145.0,300.0,109.0,roma lifting,pedro lópez,,silver,,crossfit,y,
ath_328,anna kowalska,f,56.0,china,-81kg,panamerican games,2023.0,174.0,145.0,300.0,90.0,roma lifting,,,,,olympic,yes,eleiko
,carlos ruiz,f,34.0,germany,-109kg,tokyo 2021,2010.0,0.0,145.0,300.0,86.6,,michael johnson,0.0,,world record,powerlifting,n,nike
331,james lee,m,65.0,italy,73kg,national open,2017.0,84.0,145.0,300.0,107.0,cairo strong,anna müller,0.0,,,,,puma
332,sarah johnson,,34.0,japan,,tokyo 2021,2015.0,0.0,145.0,300.0,90.0,cn barcelona,anna müller,,,personal best,olympic,no,under armour
333,emma brown,f,39.0,usa,,continental cup,2015.0,84.0,145.0,300.0,75.0,madrid strength,pedro lópez,,silver,,olympic,no,
ath_333,hiro tanaka,,34.0,russia,73kg,olympics 2020,2024.0,84.0,127.0,300.0,129.3,cairo strong,,,,,crossfit,n,under armour
335,carlos ruiz,,30.0,italy,-81kg,panamerican games,2017.0,0.0,145.0,300.0,90.0,team usa,,4.0,bronze,personal best,powerlifting,n,
336,youssef ahmed,f,34.0,bra,+109kg,national open,2024.0,0.0,95.0,300.0,103.4,,michael johnson,0.0,gold,personal best,olympic,yes,rogue
,sofia lópez,,34.0,,-81kg,world championship,2012.0,84.0,189.0,300.0,90.0,team usa,li zhang,0.0,,personal best,olympic,,
ath_337,,,16.0,usa,+109kg,continental cup,2021.0,0.0,145.0,125.8,90.0,tokyo lift club,,0.0,bronze,national record,functional,yes,puma
ath_338,hiro tanaka,male,34.0,brazil,-109kg,olympics 2020,2015.0,84.0,95.4,156.4,120.9,team usa,carlos ruiz,0.0,,,powerlifting,,rogue
,li wei,m,34.0,,-81kg,world championship,2018.0,0.0,145.0,300.0,90.0,madrid strength,michael johnson,7.0,,personal best,olympic,,
,sofia lópez,m,34.0,france,-109kg,european cup,2017.0,100.6,155.7,300.0,90.0,beijing barbell,pedro lópez,,bronze,national record,functional,n,eleiko
,,male,34.0,chn,73kg,tokyo 2021,2015.0,59.0,145.0,300.0,74.0,berlin power,li zhang,,gold,,functional,,nike
ath_342,hiro tanaka,,34.0,brazil,,,2016.0,155.0,159.0,300.0,90.0,beijing barbell,pedro lópez,,gold,,olympic,n,eleiko
,miguel santos,m,34.0,usa,-61kg,continental cup,2012.0,84.2,207.0,300.0,111.0,berlin power,michael johnson,,,,functional,,adidas
,,m,34.0,rus,-55kg,junior championship,2014.0,84.0,155.1,300.0,90.0,cn barcelona,,0.0,silver,world record,functional,n,
ath_345,david müller,f,51.0,mexico,,national open,2016.0,52.0,93.4,300.0,90.0,cairo strong,michael johnson,,,,,n,nike
ath_346,james lee,,34.0,france,-109kg,,2020.0,84.0,145.0,300.0,92.0,,,,silver,personal best,olympic,no,
ath_347,sofia lópez,female,34.0,chn,-96kg,tokyo 2021,2015.0,84.0,176.7,272.2,68.5,cn barcelona,anna müller,20.0,,personal best,,,puma
ath_348,john smith,female,34.0,usa,,national open,2011.0,120.0,205.0,300.0,90.0,roma lifting,michael johnson,0.0,,,powerlifting,no,adidas
350,david müller,,34.0,china,-109kg,junior championship,2015.0,0.0,217.0,289.5,90.0,beijing barbell,carlos ruiz,,,national record,crossfit,,rogue
351,james lee,m,22.0,usa,-81kg,continental cup,2016.0,84.0,145.0,300.0,79.0,berlin power,carlos ruiz,18.0,,,,y,eleiko
ath_351,sofia lópez,female,40.0,,73kg,,2015.0,84.0,114.0,300.0,90.0,team usa,pedro lópez,20.0,bronze,,,yes,
,david müller,,34.0,japan,-67kg,panamerican games,2022.0,109.1,145.0,300.0,90.0,berlin power,anna müller,,gold,,crossfit,y,reebok
ath_353,laura gómez,,40.0,china,+109kg,,2015.0,0.0,145.0,300.0,90.0,cn barcelona,,,bronze,,functional,no,under armour
,li wei,male,57.0,chn,-55kg,european cup,2015.0,84.0,152.0,386.3,66.0,cairo strong,anna müller,18.0,gold,,,n,nike
356,david müller,female,28.0,italy,-73kg,,2011.0,112.5,145.0,300.0,129.5,madrid strength,michael johnson,1.0,,national record,olympic,y,
357,anna kowalska,,34.0,japan,-96kg,panamerican games,2015.0,84.0,145.0,300.0,90.0,roma lifting,anna müller,,gold,,functional,,puma
